;eco;name;pgn
129;D09;Queen's Gambit Declined: Albin Countergambit, Fianchetto Variation, Bf5 Line;1. d4 d5 2. c4 e5 3. dxe5 d4 4. Nf3 Nc6 5. g3 Bf5
130;D09;Queen's Gambit Declined: Albin Countergambit, Fianchetto Variation, Bg4 Line;1. d4 d5 2. c4 e5 3. dxe5 d4 4. Nf3 Nc6 5. g3 Bg4
131;D10;Slav Defense;1. d4 d5 2. c4 c6
132;D10;Slav Defense;1. d4 d5 2. c4 c6 3. Nc3
133;D10;Slav Defense;1. d4 d5 2. c4 c6 3. Nc3 dxc4
134;D10;Slav Defense: Diemer Gambit;1. c4 c6 2. e4 d5 3. d4
135;D10;Slav Defense: Exchange Variation;1. d4 d5 2. c4 c6 3. cxd5
136;D10;Slav Defense: Slav Gambit, Alekhine Attack;1. d4 d5 2. c4 c6 3. Nc3 dxc4 4. e4
137;D10;Slav Defense: Winawer Countergambit;1. d4 d5 2. c4 c6 3. Nc3 e5
138;D10;Slav Defense: Winawer Countergambit, Anti-Winawer Gambit;1. d4 d5 2. c4 c6 3. Nc3 e5 4. e4
139;D11;Slav Defense: Bonet Gambit;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Bg5
140;D11;Slav Defense: Breyer Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nbd2
141;D11;Slav Defense: Modern Line;1. d4 d5 2. c4 c6 3. Nf3
142;D11;Slav Defense: Quiet Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3
143;D11;Slav Defense: Quiet Variation, Pin Defense;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 Bg4
144;D12;Slav Defense: Quiet Variation, Amsterdam Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 Bf5 5. cxd5 cxd5 6. Nc3 e6 7. Ne5 Nfd7
145;D12;Slav Defense: Quiet Variation, Landau Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 Bf5 5. cxd5 cxd5 6. Qb3 Qc8 7. Bd2 e6 8. Na3
146;D12;Slav Defense: Quiet Variation, Schallopp Defense;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 Bf5
147;D13;Slav Defense: Exchange Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. cxd5 cxd5
148;D13;Slav Defense: Exchange Variation, Schallopp Variation;1. d4 d5 2. Nf3 Nf6 3. e3 Bf5 4. c4 c6 5. cxd5 cxd5 6. Nc3
149;D14;Slav Defense: Exchange Variation, Symmetrical Line;1. d4 d5 2. c4 c6 3. cxd5 cxd5 4. Nc3 Nf6 5. Nf3 Nc6 6. Bf4 Bf5
150;D14;Slav Defense: Exchange Variation, Trifunovic Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. cxd5 cxd5 5. Nc3 Nc6 6. Bf4 Bf5 7. e3 e6 8. Qb3 Bb4
151;D15;Slav Defense: Alekhine Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. e3
152;D15;Slav Defense: Chameleon Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 a6
153;D15;Slav Defense: Chameleon Variation, Advance System;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 a6 5. c5
154;D15;Slav Defense: Geller Gambit;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. e4
155;D15;Slav Defense: Geller Gambit;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. e4 b5 6. e5
156;D15;Slav Defense: Schlechter Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 g6
157;D15;Slav Defense: Süchting Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 Qb6
158;D15;Slav Defense: Three Knights Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3
159;D15;Slav Defense: Two Knights Attack;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4
160;D16;Slav Defense: Alapin Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4
161;D16;Slav Defense: Smyslov Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Na6
162;D16;Slav Defense: Soultanbeieff Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 e6
163;D16;Slav Defense: Steiner Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bg4
164;D17;Slav Defense: Czech Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5
165;D17;Slav Defense: Czech Variation, Bled Attack;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Nh4
166;D17;Slav Defense: Czech Variation, Carlsbad Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 Nbd7 7. Nxc4 Qc7 8. g3 e5
167;D17;Slav Defense: Czech Variation, Carlsbad Variation, Morozevich Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 Nbd7 7. Nxc4 Qc7 8. g3 e5 9. dxe5 Nxe5 10. Bf4 Nfd7 11. Bg2 g5
168;D17;Slav Defense: Czech Variation, Krause Attack;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5
169;D17;Slav Defense: Czech Variation, Krause Attack, Fazekas Gambit;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 Na6 7. e4
170;D17;Slav Defense: Czech Variation, Wiesbaden Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 e6
171;D17;Slav Defense: Czech Variation, Wiesbaden Variation, Sharp Line;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. Ne5 e6 7. f3 Bb4 8. e4
172;D18;Slav Defense: Czech Variation, Classical System;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3
173;D18;Slav Defense: Czech Variation, Lasker Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 Na6
174;D19;Slav Defense: Czech Variation, Classical System, Main Line;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4 8. O-O O-O 9. Qe2
175;D19;Slav Defense: Czech Variation, Dutch Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4 8. O-O
176;D19;Slav Defense: Czech Variation, Dutch Variation, Sämisch Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. Nc3 dxc4 5. a4 Bf5 6. e3 e6 7. Bxc4 Bb4 8. O-O O-O 9. Qe2 Ne4 10. g4
177;D20;Queen's Gambit Accepted;1. d4 d5 2. c4 dxc4
178;D20;Queen's Gambit Accepted: Accelerated Mannheim Variation;1. d4 d5 2. c4 dxc4 3. Qa4+
179;D20;Queen's Gambit Accepted: Central Variation, Alekhine System;1. d4 d5 2. c4 dxc4 3. e4 Nf6
180;D20;Queen's Gambit Accepted: Central Variation, Greco Variation;1. d4 d5 2. c4 dxc4 3. e4 b5
181;D20;Queen's Gambit Accepted: Central Variation, McDonnell Defense;1. d4 d5 2. c4 dxc4 3. e4 e5
182;D20;Queen's Gambit Accepted: Central Variation, McDonnell Defense, Somov Gambit;1. d4 d5 2. c4 dxc4 3. e4 e5 4. Bxc4
183;D20;Queen's Gambit Accepted: Central Variation, Modern Defense;1. d4 d5 2. c4 dxc4 3. e4 Nc6
184;D20;Queen's Gambit Accepted: Central Variation, Rubinstein Defense;1. d4 d5 2. c4 dxc4 3. e4 c5
185;D20;Queen's Gambit Accepted: Central Variation, Rubinstein Defense, Yefimov Gambit;1. d4 d5 2. c4 dxc4 3. e4 c5 4. d5 b5
186;D20;Queen's Gambit Accepted: Linares Variation;1. d4 d5 2. c4 dxc4 3. e4 c5 4. d5 Nf6 5. Nc3 b5
187;D20;Queen's Gambit Accepted: Old Variation;1. d4 d5 2. c4 dxc4 3. e3
188;D20;Queen's Gambit Accepted: Old Variation, Billinger Gambit;1. d4 d5 2. c4 dxc4 3. e3 e5 4. Bxc4 exd4 5. Qb3 Qe7 6. a3
189;D20;Queen's Gambit Accepted: Old Variation, Christensen Gambit;1. d4 d5 2. c4 dxc4 3. e3 e5 4. Bxc4 exd4 5. Qb3 Qe7 6. Nf3
190;D20;Queen's Gambit Accepted: Old Variation, Korchnoi Gambit;1. d4 d5 2. c4 dxc4 3. e3 e5 4. Bxc4 exd4 5. Qb3 Qe7 6. Kf1
191;D20;Queen's Gambit Accepted: Old Variation, Novikov Gambit;1. d4 d5 2. c4 dxc4 3. e3 e5 4. Bxc4 exd4 5. Qb3 Qe7 6. Nd2
192;D20;Queen's Gambit Accepted: Saduleto Variation;1. d4 d5 2. c4 dxc4 3. e4
193;D20;Queen's Gambit Accepted: Schwartz Defense;1. d4 d5 2. c4 dxc4 3. e4 f5
194;D21;Queen's Gambit Accepted: Alekhine Defense, Borisenko-Furman Variation;1. d4 d5 2. c4 dxc4 3. Nf3 a6 4. e4
195;D21;Queen's Gambit Accepted: Godes Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nd7
196;D21;Queen's Gambit Accepted: Gunsberg Defense;1. d4 d5 2. c4 dxc4 3. Nf3 c5
197;D21;Queen's Gambit Accepted: Normal Variation;1. d4 d5 2. c4 dxc4 3. Nf3
198;D21;Queen's Gambit Accepted: Slav Gambit;1. d4 d5 2. c4 dxc4 3. Nf3 b5
199;D22;Queen's Gambit Accepted: Alekhine Defense;1. d4 d5 2. c4 dxc4 3. Nf3 a6
200;D22;Queen's Gambit Accepted: Alekhine Defense, Alatortsev Variation;1. d4 d5 2. c4 dxc4 3. Nf3 a6 4. e3 Bg4 5. Bxc4 e6 6. d5
201;D22;Queen's Gambit Accepted: Alekhine Defense, Haberditz Variation;1. d4 d5 2. c4 dxc4 3. Nf3 a6 4. e3 b5
202;D23;Queen's Gambit Accepted;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6
203;D23;Queen's Gambit Accepted: Mannheim Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Qa4+
204;D24;Queen's Gambit Accepted: Bogoljubov Defense;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Nc3 a6 5. e4
205;D24;Queen's Gambit Accepted: Gunsberg Defense, Prianishenmo Gambit;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Nc3 c5 5. d5 e6 6. e4 exd5 7. e5
206;D24;Queen's Gambit Accepted: Showalter Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. Nc3
207;D25;Queen's Gambit Accepted: Janowski-Larsen Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 Bg4
208;D25;Queen's Gambit Accepted: Normal Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3
209;D25;Queen's Gambit Accepted: Smyslov Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 g6
210;D25;Queen's Gambit Accepted: Winawer Defense;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 Be6
211;D26;Queen's Gambit Accepted: Classical Defense;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5
212;D26;Queen's Gambit Accepted: Classical Defense, Normal Line;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O
213;D26;Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Development Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O Nc6
214;D26;Queen's Gambit Accepted: Classical Defense, Steinitz Variation, Exchange Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O cxd4
215;D26;Queen's Gambit Accepted: Classical, Furman Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. Qe2 a6 7. dxc5 Bxc5 8. O-O Nc6 9. e4 b5 10. e5
216;D26;Queen's Gambit Accepted: Normal Variation, Traditional System;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6
217;D27;Queen's Gambit Accepted: Classical Defense, Main Line;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6
218;D27;Queen's Gambit Accepted: Classical Defense, Rubinstein Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. a4
219;D27;Queen's Gambit Accepted: Classical Defense, Russian Gambit;1. d4 d5 2. c4 dxc4 3. e3 Nf6 4. Bxc4 e6 5. Nf3 c5 6. O-O a6 7. e4
220;D27;Queen's Gambit Accepted: Furman Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. dxc5 Bxc5
221;D28;Queen's Gambit Accepted: Classical Defense, Alekhine System;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2
222;D28;Queen's Gambit Accepted: Classical Defense, Alekhine System, No Main Line;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5
223;D28;Queen's Gambit Accepted: Classical, Flohr Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Nc6 9. Rd1 c4 10. Bc2 Nb4 11. Nc3 Nxc2 12. Qxc2 Bb7 13. d5 Qc7
224;D29;Queen's Gambit Accepted: Classical Defense, Alekhine System, Main Line;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Bb7
225;D29;Queen's Gambit Accepted: Classical Defense, Alekhine System, Smyslov Variation;1. d4 d5 2. c4 dxc4 3. Nf3 Nf6 4. e3 e6 5. Bxc4 c5 6. O-O a6 7. Qe2 b5 8. Bb3 Bb7 9. Rd1 Nbd7 10. Nc3 Bd6
226;D30;French Defense: Diemer-Duhm Gambit;1. d4 d5 2. c4 e6 3. e4 dxe4
227;D30;Queen's Gambit Declined;1. d4 d5 2. c4 e6
228;D30;Queen's Gambit Declined: Capablanca Variation;1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Bg5 h6
229;D30;Queen's Gambit Declined: Capablanca Variation;1. d4 Nf6 2. Nf3 e6 3. c4 d5 4. Bg5 c6 5. Nbd2 Nbd7 6. e3
230;D30;Queen's Gambit Declined: Semmering Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 e6 5. Nbd2 Nbd7 6. Bd3 c5
231;D30;Queen's Gambit Declined: Spielmann Variation;1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. e3 c6 5. Nbd2 g6
232;D30;Queen's Gambit Declined: Stonewall Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 e6 5. Nbd2 Ne4 6. Bd3 f5
233;D30;Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch;1. d4 d5 2. c4 e6 3. Nf3 c5
234;D30;Queen's Gambit Declined: Tarrasch Defense, Pseudo-Tarrasch Bishop Attack;1. d4 d5 2. c4 e6 3. Nf3 c5 4. cxd5 exd5 5. Bg5
235;D30;Queen's Gambit Declined: Traditional Variation;1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Bg5
236;D30;Queen's Gambit Declined: Vienna Variation;1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Bg5 Bb4+
237;D30;Semi-Slav Defense: Quiet Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 e6 5. Nbd2
238;D30;Semi-Slav Defense: Quiet Variation;1. d4 d5 2. c4 c6 3. Nf3 Nf6 4. e3 e6 5. Nbd2 Nbd7
239;D31;Queen's Gambit Declined: Alapin Variation;1. d4 e6 2. c4 b6 3. Nc3 d5
240;D31;Queen's Gambit Declined: Charousek Variation;1. d4 d5 2. c4 e6 3. Nc3 Be7
241;D31;Queen's Gambit Declined: Charousek Variation, Miladinovic Gambit;1. d4 d5 2. c4 e6 3. Nc3 Be7 4. e4 dxe4 5. f3
242;D31;Queen's Gambit Declined: Janowski Variation;1. d4 d5 2. c4 e6 3. Nc3 a6
243;D31;Queen's Gambit Declined: Queen's Knight Variation;1. d4 d5 2. c4 e6 3. Nc3
244;D31;Queen's Gambit Declined: Semi-Slav, Abrahams Variation;1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. a4 Bb4 6. e3 b5 7. Bd2 a5
245;D31;Queen's Gambit Declined: Semi-Slav, Junge Variation;1. d4 d5 2. c4 e6 3. Nf3 c6 4. Nc3 dxc4 5. a4 Bb4 6. e3 b5 7. Bd2 Qb6
246;D31;Queen's Gambit Declined: Semi-Slav, Koomen Variation;1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. e3 b5 6. a4 Bb4 7. Bd2 Qe7
247;D31;Queen's Gambit Declined: Uhlmann Variation;1. d4 d5 2. c4 e6 3. Nc3 Be7 4. Nf3 Nf6 5. Bg5 h6 6. Bh4 O-O 7. Rc1 dxc4
248;D31;Semi-Slav Defense: Accelerated Move Order;1. d4 d5 2. c4 e6 3. Nc3 c6
249;D31;Semi-Slav Defense: Anti-Noteboom, Stonewall Variation, Portisch Gambit;1. d4 d5 2. c4 e6 3. Nc3 c6 4. e3 f5 5. g4
250;D31;Semi-Slav Defense: Gunderam Gambit;1. d4 d5 2. c4 e6 3. Nc3 c6 4. e4 dxe4 5. f3
251;D31;Semi-Slav Defense: Marshall Gambit;1. d4 d5 2. c4 e6 3. Nc3 c6 4. e4
252;D31;Semi-Slav Defense: Marshall Gambit, Forgotten Variation;1. d4 d5 2. c4 e6 3. Nc3 c6 4. e4 dxe4 5. Nxe4 Bb4+ 6. Nc3
253;D31;Semi-Slav Defense: Marshall Gambit, Main Line;1. d4 d5 2. c4 e6 3. Nc3 c6 4. e4 dxe4 5. Nxe4 Bb4+ 6. Bd2
254;D31;Semi-Slav Defense: Marshall Gambit, Tolush Variation;1. d4 d5 2. c4 e6 3. Nc3 c6 4. e4 dxe4 5. Nxe4 Bb4+ 6. Bd2 Qxd4 7. Bxb4 Qxe4+ 8. Be2 c5 9. Bxc5 Qxg2
255;D31;Semi-Slav Defense: Noteboom Variation;1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4
256;D31;Semi-Slav Defense: Noteboom Variation, Abrahams Variation;1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. a4 Bb4 6. e3 Bxc3+ 7. bxc3 b5 8. axb5 cxb5
257;D31;Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Gambit;1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. g3
258;D31;Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Variation;1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. Bg5
259;D31;Semi-Slav Defense: Noteboom Variation, Anti-Noteboom Variation, Belyavsky Line;1. d4 d5 2. c4 e6 3. Nc3 c6 4. Nf3 dxc4 5. Bg5 f6
260;D32;Queen's Gambit Declined: Tarrasch Defense;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5
261;D32;Tarrasch Defense;1. d4 d5 2. c4 e6 3. Nc3 c5
262;D32;Tarrasch Defense: Grünfeld Gambit;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. dxc5 d4 7. Na4 b5
263;D32;Tarrasch Defense: Marshall Gambit;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. e4
264;D32;Tarrasch Defense: Schara Gambit;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 cxd4
265;D32;Tarrasch Defense: Tarrasch Gambit;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. dxc5 d4 6. Na4 b5
266;D32;Tarrasch Defense: Two Knights Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3
267;D32;Tarrasch Defense: von Hennig Gambit;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 cxd4 5. Qxd4 Nc6 6. Qd1 exd5 7. Qxd5 Be6
268;D33;Tarrasch Defense: Prague Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6
269;D33;Tarrasch Defense: Rubinstein System;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3
270;D33;Tarrasch Defense: Swedish Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 c4
271;D33;Tarrasch Defense: Swedish Variation, Central Break;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 c4 7. e4
272;D33;Tarrasch Defense: Wagner Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Bg4
273;D34;Queen's Gambit Declined: Tarrasch Defense, Stoltz Variation;1. d4 d5 2. c4 e6 3. Nf3 c5 4. cxd5 exd5 5. g3 Nc6 6. Bg2 Nf6 7. O-O Be7 8. Nc3 O-O 9. Bg5 Be6 10. Rc1 b6
274;D34;Tarrasch Defense: Classical Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O
275;D34;Tarrasch Defense: Classical Variation, Advance Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 c4
276;D34;Tarrasch Defense: Classical Variation, Bogoljubov Variation;1. d4 Nf6 2. c4 e6 3. Nc3 c5 4. Nf3 d5 5. cxd5 exd5 6. g3 Nc6 7. Bg2 Be7 8. O-O O-O 9. Bg5 Be6 10. Rc1 c4
277;D34;Tarrasch Defense: Classical Variation, Carlsbad Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5
278;D34;Tarrasch Defense: Classical Variation, Chandler Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 cxd4 10. Nxd4 h6 11. Be3 Re8 12. Rc1 Be6
279;D34;Tarrasch Defense: Classical Variation, Classical Tarrasch Gambit;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. dxc5 d4
280;D34;Tarrasch Defense: Classical Variation, Endgame Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 Be6
281;D34;Tarrasch Defense: Classical Variation, Main Line;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 cxd4 10. Nxd4 h6 11. Be3 Re8
282;D34;Tarrasch Defense: Classical Variation, Petursson Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 cxd4 10. Nxd4 Re8
283;D34;Tarrasch Defense: Classical Variation, Réti Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. dxc5 Bxc5 10. Na4
284;D34;Tarrasch Defense: Classical Variation, Spassky Variation;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7 8. O-O O-O 9. Bg5 cxd4 10. Nxd4 h6 11. Be3 Bg4
285;D34;Tarrasch Defense: Prague Variation, Main Line;1. d4 d5 2. c4 e6 3. Nc3 c5 4. cxd5 exd5 5. Nf3 Nc6 6. g3 Nf6 7. Bg2 Be7
286;D35;Queen's Gambit Declined: Exchange Variation;1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. cxd5
287;D35;Queen's Gambit Declined: Exchange Variation, Positional Variation;1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. cxd5 exd5 5. Bg5
288;D35;Queen's Gambit Declined: Exchange Variation, Positional Variation;1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. cxd5 exd5 5. Bg5 c6
289;D35;Queen's Gambit Declined: Exchange Variation, Sämisch Variation;1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Nbd7 5. cxd5 exd5 6. Bf4
290;D35;Queen's Gambit Declined: Exchange, Chameleon Variation;1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. cxd5 exd5 5. Bg5 Be7 6. e3 O-O 7. Bd3 Nbd7 8. Qc2 Re8 9. Nge2 Nf8 10. O-O-O
291;D35;Queen's Gambit Declined: Harrwitz Attack;1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Bf4
292;D35;Queen's Gambit Declined: Normal Defense;1. d4 d5 2. c4 e6 3. Nc3 Nf6
293;D36;Queen's Gambit Declined: Exchange Variation, Reshevsky Variation;1. d4 Nf6 2. c4 e6 3. Nc3 d5 4. cxd5 exd5 5. Bg5 c6 6. Qc2
294;D37;Queen's Gambit Declined: Barmen Variation;1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Nbd7
295;D37;Queen's Gambit Declined: Harrwitz Attack;1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bf4
296;D37;Queen's Gambit Declined: Harrwitz Attack;1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bf4 O-O 6. e3 c5 7. dxc5 Bxc5 8. Qc2 Nc6 9. Rd1 Qa5 10. a3
297;D37;Queen's Gambit Declined: Harrwitz Attack;1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bf4 O-O 6. e3 c5 7. dxc5 Bxc5 8. Qc2 Nc6 9. a3 Qa5 10. O-O-O
298;D37;Queen's Gambit Declined: Harrwitz Attack, Fianchetto Defense;1. d4 d5 2. c4 e6 3. Nc3 Be7 4. Nf3 Nf6 5. Bf4 O-O 6. e3 b6
299;D37;Queen's Gambit Declined: Harrwitz Attack, Main Line;1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 Be7 5. Bf4 O-O 6. e3 c5 7. dxc5 Bxc5
300;D37;Queen's Gambit Declined: Harrwitz Attack, Orthodox Defense;1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. Nf3 Be7 5. Bf4 O-O 6. e3 c6
